extended name	biggID	model_bigg_id
2-Methoxy-6-All Trans-Decaprenyl-2-Methoxy-1,4-Benzoquinol	M00658	Universal
2-Phenylacetamide	M00673	Universal
3(S)-Hydroxy-11Cis-Docosenoyl Coenzyme A	M00699	Universal
3(S)-Hydroxy-13-Cis-Eicosenoyl Coenzyme A	M00702	Universal
3(S)-Hydroxy-3-Oxo-Eicosadienoyl Coenzyme A	M00704	Universal
3(S)-Hydroxy-9-Cis-Eicosenoyl Coenzyme A	M00707	Universal
3(S)-Hydroxy-Docosa-13,16,19-All-Cis-Trienoyl Coenzyme A	M00712	Universal
3(S)-Hydroxy-Hexacosenoyl Coenzyme A	M00715	Universal
3,7,24THCA	M00742	Universal
3,7,24Thca Coenzyme A	M00743	Universal
3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Al	M00746	Universal
3Alpha,7Alpha,24-Trihydroxy-5Beta-Cholestan-26-Al	M00753	Universal
3-Demethylubiquinol-10	M00770	Universal
3-Hydroxyheneicosanoyl Coenzyme A	M00778	Universal
3-Hydroxyheptadecanoyl Coenzyme A	M00780	Universal
3-Hydroxyheptanoyl Coenzyme A	M00782	Universal
3-Hydroxyhexacosanoyl Coenzyme A	M00783	Universal
3-Hydroxynonadecanoyl Coenzyme A	M00790	Universal
3-Hydroxynonanoyl Coenzyme A	M00792	Universal
3-Hydroxypentadecanoyl Coenzyme A	M00795	Universal
3-Hydroxypentanoyl Coenzyme A	M00797	Universal
3-Hydroxytricosanoyl Coenzyme A	M00802	Universal
3-Hydroxytridecanoyl Coenzyme A	M00804	Universal
3-Hydroxyundecanoyl Coenzyme A	M00806	Universal
3-Oxo-11Cis-Docosenoyl Coenzyme A	M00839	Universal
3-Oxo-11-Cis-Octadecenoyl Coenzyme A	M00841	Universal
3-Oxo-13-Cis-Eicosenoyl Coenzyme A	M00843	Universal
3-Oxo-7-Hexadecenoyl Coenzyme A	M00849	Universal
3-Oxo-9-Cis-Eicosenoyl Coenzyme A	M00852	Universal
3-Oxodocasa-Cis,Cis-13,16-Dienoyl Coenzyme A	M00860	Universal
3-Oxo-Docosa-13,16,19-All-Cis-Trienoyl Coenzyme A	M00862	Universal
3-Oxoeicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A	M00869	Universal
3-Oxo-Eicosadienoyl Coenzyme A	M00871	Universal
3-Oxoheneicosanoyl Coenzyme A	M00873	Universal
3-Oxoheptadecanoyl Coenzyme A	M00875	Universal
3-Oxoheptanoyl Coenzyme A	M00877	Universal
3-Oxo-Hexacosenoyl Coenzyme A	M00879	Universal
3-Oxomyrist-5-Enoyl Coenzyme A	M00885	Universal
3-Oxononadecanoyl Coenzyme A	M00887	Universal
3-Oxononanoyl Coenzyme A	M00889	Universal
3-Oxopentadecanoyl Coenzyme A	M00897	Universal
3-Oxopentanoyl Coenzyme A	M00899	Universal
3-Oxotricosanoyl Coenzyme A	M00907	Universal
3-Oxotridecanoyl Coenzyme A	M00909	Universal
3-Oxoundecanoyl Coenzyme A	M00911	Universal
4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholesta-8,24-Dien-3Beta-Ol	M00937	Universal
4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholest-8-En-3Beta-Ol	M00938	Universal
4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholesta-8,24-Dien-3Beta-Ol	M00939	Universal
4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholest-8-En-3Beta-Ol	M00940	Universal
4,4-Dimethyl-5Alpha-Cholesta-8,14-Dien-3Beta-Ol	M00942	Universal
4'-Carboxy-4'-Methyl-5'-Cholesta-8-En-3'-Ol	M00954	Universal
4'-Carboxy-5'-Cholesta-8,24-Dien-3'-Ol	M00955	Universal
4'-Carboxy-5'-Cholesta-8-En-3'-Ol	M00956	Universal
4'-Formyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol	M00957	Universal
4'-Formyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol	M00958	Universal
4'-Formyl-5'-Cholesta-8,24-Dien-3'-Ol	M00959	Universal
4Alpha-Formyl-5Alpha-Cholesta-8-En-3Beta-Ol	M00960	Universal
4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol	M00961	Universal
4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol	M00962	Universal
4'-Hydroxymethyl-5'-Cholesta-8,24-Dien-3'-Ol	M00963	Universal
4Alpha-Hydroxymethyl-5Alpha-Cholesta-8-En-3Beta-Ol	M00964	Universal
4'-Methyl-5'-Cholesta-8-En-3-One	M00966	Universal
4'-Methyl-Cholesta-8-Enol	M00967	Universal
4-Cholesten-7',12',24-Triol-3-One	M00976	Universal
7Alpha,12Alpha,26-Trihydroxycholest-4-En-3-One	M00977	Universal
7Alpha,24-Dihydroxycholest-4-En-3-One	M00978	Universal
7Alpha,26-Dihydroxycholest-4-En-3-One	M00979	Universal
5Alpha-Cholesta-8,24-Dien-3-One	M01067	Universal
5Alpha-Cholest-8-En-3-One	M01068	Universal
Androst-5-Ene-3,17-Dione	M01075	Universal
5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S),27-Pentol	M01076	Universal
5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S)-Tetrol	M01077	Universal
5Beta-Cholestane-3Alpha,7Alpha,24,26-Tetrol	M01079	Universal
5Beta-Cholestane-3Alpha,7Alpha,24-Triol	M01080	Universal
7Alpha,24-Dihydroxy-5Beta-Cholestan-3-One	M01081	Universal
5Beta-Cholestan-7Alpha,12Alpha,27-Triol-3-One	M01082	Universal
7Alpha,24Alpha-Dihydroxy-5Beta-Cholestan-3-One	M01083	Universal
7Alpha,26-Dihydroxy-5Beta-Cholestan-3-One	M01084	Universal
5-L-Gamma-Glutamyl Amino Acid	M01111	Universal
5Z-Tetradecenoyl Coenzyme A	M01141	Universal
6-Methoxy-3-Methyl-2-All-Trans-Decaprenyl-1,4-Benzoquinol	M01165	Universal
7Z-Hexadecenoyl Coenzyme A	M01191	Universal
7Z-Hexadecenoic Acid	M01197	Universal
8Z,11Z-Eicosadienoic Acid	M01207	Universal
9Z-Eicosenoic Acid	M01235	Universal
9Z-Eicosenoyl Coenzyme A	M01236	Universal
9Z-Heptadecenoyl Coenzyme A	M01237	Universal
9Z-Heptadecenoic Acid	M01238	Universal
Beta-D-Glucose-6-Phosphate	M01389	Universal
Cholest-5-En-3B-Yl (9Z-Heptadecenoate)	M01454	Universal
Cholesterol-Ester-11,14,17-Eico	M01455	Universal
Cholest-5-En-3Beta-Yl (11Z,14Z-Eicosadienoate)	M01456	Universal
Cholesterol-Ester-11-Docose	M01457	Universal
Cholest-5-En-3Beta-Yl (11Z-Eicosenoate)	M01458	Universal
Cholesterol-Ester-13,16,19-Doco	M01460	Universal
Cholest-5-En-3Beta-Yl (13Z,16Z-Docosadienoate)	M01461	Universal
Cholest-5-En-3B-Yl (13Z-Docosenoate)	M01462	Universal
Cholesterol-Ester-13-Eicose	M01463	Universal
Cholesterol-Ester-13-Octade	M01464	Universal
Cholest-5-En-3Beta-Yl (15Z-Tetracosenoate)	M01465	Universal
Cholest-5-En-3Beta-Yl (4Z,7Z,10Z,13Z,16Z,19Z-Docosahexaenoate)	M01466	Universal
Cholesterol-Ester-4,7,10,13,16-Docosa	M01467	Universal
Cholest-5-En-3Beta-Yl (5Z,8Z,11Z,14Z,17Z-Eicosapentaenoate)	M01468	Universal
Cholesterol-Ester-5,8,11-Eico	M01469	Universal
Cholesterol-Ester-5-Tetra	M01470	Universal
Cholesterol-Ester-6,9,12,15,18,21-Tetra	M01471	Universal
Cholesterol-Ester-6,9,12,15,18-Tetraco	M01472	Universal
Cholesterol-Ester-6,9,12,15-Octa	M01473	Universal
Cholesterol-Ester-6,9-Octa	M01474	Universal
Cholest-5-En-3Beta-Yl (7Z,10Z,13Z,16Z,19Z-Docosapentaenoate)	M01475	Universal
Cholest-5-En-3Beta-Yl (7Z,10Z,13Z,16Z-Docosatetraenoate)	M01476	Universal
Cholesterol-Ester-7-Hexa	M01477	Universal
Cholesterol-Ester-7-Tetrade	M01479	Universal
Cholesterol-Ester-8,11,14,17-Eico	M01480	Universal
Cholesterol-Ester-8,11-Eico	M01481	Universal
Cholesterol-Ester-9,12,15,18,21-Tetra	M01482	Universal
Cholesterol-Ester-9,12,15,18-Tetraco	M01483	Universal
Cholesterol-Ester-9-Eicose	M01484	Universal
Cholesterol-Ester-9-Heptade	M01485	Universal
Cholesterol-Ester-9-Octa	M01486	Universal
Cholest-5-En-3B-Yl (9Z-Tetradecenoate)	M01487	Universal
Cholesterol-Ester-Cis-Vac	M01489	Universal
Cholest-5-En-3Beta-Yl (8Z,11Z,14Z-Eicosatrienoate)	M01490	Universal
Cholest-5-En-3Beta-Yl Docosanoate	M01491	Universal
Cholest-5-En-3Beta-Yl Eicosanoate	M01492	Universal
Cholesterol-Ester-Heneico	M01494	Universal
Cholest-5-En-3B-Yl (Heptadecanoate)	M01495	Universal
Cholesterol-Ester-Hexacosa	M01496	Universal
Cholesterol-Ester-Hexecose	M01497	Universal
Cholest-5-En-3Beta-Yl Dodecanoate	M01498	Universal
Cholest-5-En-3Beta-Yl Tetradecanoate	M01501	Universal
Cholest-5-En-3Beta-Yl Nonadecanoate	M01502	Universal
Cholest-5-En-3B-Yl (Pentadecanoate)	M01506	Universal
Cholesterol-Ester-Tetraco	M01508	Universal
Cholesterol-Ester-Trico	M01509	Universal
Cholesterol-Ester-Tridec	M01510	Universal
Cis-(3S)-Hydroxytetradec-5-Enoyl Coenzyme A	M01573	Universal
11Z-Docosenoic Acid	M01582	Universal
Docosanoylcarnitine	M01724	Universal
Docosenoylcarnitine(11)	M01726	Universal
Docosenoylcarnitine	M01727	Universal
Dodecanoylcarnitine	M01729	Universal
11Z,14Z-Eicosadienoylcarnitine	M01770	Universal
Eicosenoylcarnitine(11)	M01775	Universal
Eicosenoylcarnitine(7)	M01776	Universal
Eicosenoylcarnitine(9)	M01777	Universal
Fatty-Acid-Chylomicron-Pool	M01807	Universal
Fatty-Acid-VLDL-Pool	M01820	Universal
(GlcNAc)6 (Man)3 (Asn)1	M01869	Universal
" 
(GlcNAc)7 (Man)3 (Asn)1"	M01870	Universal
(GalNAc)1 (GlcNAc)1 (Ser/Thr)1	M01871	Universal
(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1	M01872	Universal
(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1	M01881	Universal
D-Glucose 1,6-Bisphosphate	M01966	Universal
Glycodeoxycholic Acid	M01989	Universal
Gm2A	M02012	Universal
Gm2A:Gm2-Ganglioside	M02013	Universal
Guanidine	M02035	Universal
Heneicosanoylcarnitine	M02051	Universal
Heneicosanoyl Coenzyme A	M02052	Universal
Heneicosanoic Acid	M02053	Universal
Heptadecenoylcarnitine(7)	M02102	Universal
Heptadecenoylcarnitine(8)	M02103	Universal
Heptanoyl Coenzyme A	M02107	Universal
Heptylic Acid	M02108	Universal
17Z-Hexacosenoyl Coenzyme A	M02112	Universal
Hyodesoxycholic Acid	M02155	Universal
Lactoisooctaosylceramide ((Gal)4 (Glc)1 (GlcNAc)3 (Cer)1)	M02186	Universal
Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer	M02195	Universal
N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide	M02197	Universal
Maltoheptaose	M02446	Universal
Maltohexaose	M02447	Universal
Maltopentaose	M02449	Universal
Maltotetraose	M02451	Universal
5Z,8Z,11Z-Eicosatrienoic Acid	M02457	Universal
Metformin	M02467	Universal
Monofucosyllactoisooctaosylceramide	M02490	Universal
Monosialylgalactosylgloboside	M02491	Universal
Nefa-Blood-Pool-In	M02560	Universal
Nefa-Blood-Pool-Out	M02561	Universal
Nonadecanoylcarnitine	M02611	Universal
Nonadecanoyl Coenzyme A	M02612	Universal
Nonadecanoic Acid	M02613	Universal
Nonanoyl Coenzyme A	M02616	Universal
Octadecatrienoylcarnitine	M02637	Universal
Octadecenoylcarnitine(11)	M02638	Universal
Paragloboside	M02683	Universal
Pe-Nme-Ld-Pool	M02686	Universal
Pentanoyl Coenzyme A	M02694	Universal
5Z-Tetradecenoic Acid	M02745	Universal
Phosphatidyl-N-Dimethylethanolamine	M02758	Universal
Pregn-5-Ene-3,20-Dione	M02760	Universal
Pregn-5-Ene-3,20-Dione-17-Ol	M02761	Universal
Retinyl Palmitate	M02837	Universal
Smcfa-Blood-Pool	M02909	Universal
Tags-Chylomicron-Pool	M02956	Universal
Tetradecanoylcarnitine	M02973	Universal
Tetradecenoylcarnitine(9)	M02976	Universal
TetraHCA	M02977	Universal
Trans,Cis,Cis,Cis-2,11,14,17-Eicosatetraenoyl Coenzyme A	M03005	Universal
Trans,Cis,Cis,Cis-2,13,16,19-Docosatetraenoyl Coenzyme A	M03006	Universal
Trans,Cis,Cis-2,13,16-Docasatrienoyl Coenzyme A	M03008	Universal
Trans,Cis-2,11-Docosadienoyl Coenzyme A	M03011	Universal
Trans,Cis-2,13-Eicosadienoyl Coenzyme A	M03014	Universal
Trans,Cis-2,17-Hexacosadienoyl Coenzyme A	M03016	Universal
Trans,Cis-2,8,11-Eicosatrienoyl Coenzyme A	M03017	Universal
Trans,Cis-2,9-Eicosadienoyl Coenzyme A	M03018	Universal
Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A	M03019	Universal
Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A	M03022	Universal
Trans,Cis-Octadeca-2,11-Dienoyl Coenzyme A	M03024	Universal
Tricosanoic Acid	M03045	Universal
Tricosanoyl Coenzyme A	M03047	Universal
Tridecanoyl Coenzyme A	M03050	Universal
Tridecanoic Acid	M03051	Universal
Undecanoyl Coenzyme A	M03116	Universal
Undecylic Acid	M03117	Universal
V3(Neuac)2-Gb5Cer ((Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1)	M03131	Universal
Valeric Acid	M03134	Universal
17Z-Hexacosenoic Acid	M03153	Universal
5-Phosphonooxy-L-Lysine	M03167	Universal
3-Oxopropionyl Coenzyme A	M03168	Universal
Monoglucosyl 1 2 diacylglycerol C4036H7672O1000	m12dg_BS	Universal
Monoglucosyl 1 2 diacylglycerol	m12dg_LLA	Universal
Monoglucosyl-1 2 dimyristoylglycerol	m12dglyc	Universal
Alpha D mannosyl beta D mannosyl diacylchitobiosyldiphosphodolichol C43H74N2O27P2	m1macchitppdol	Universal
Alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol	m1mpdol	Universal
Alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human liver homolog	m1mpdol__L	Universal
Alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human uterine homolog	m1mpdol_U	Universal
Methyl octadecanoate	m1ocdca	Universal
2-methylbutanoyl-CoA	m2bcoa	Universal
2-Methylbutyric acid	m2but	Universal
2-methylbutanoyl-phosphate	m2butp	Universal
(dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosylaminyl-acylphosphatidylinositol (H6)	m2emgacpail_cho	Universal
(dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosylaminyl-acylphosphatidylinositol (H6)	m2emgacpail_hs	Universal
Dimannosyl-glucosaminyl-acylphosphatidylinositol (H3)	m2gacpail_cho	Universal
Dimannosyl-glucosaminyl-acylphosphatidylinositol (H3)	m2gacpail_hs	Universal
 alpha D mannosyl 2 beta D mannosyl diacetylchitobiosyldiphosphodolichol C49H84N2O32P2	m2macchitppdol	Universal
Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man	m2masn	Universal
(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine	m2mn	Universal
(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	m2mpdol	Universal
(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	m2mpdol__L	Universal
(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	m2mpdol_U	Universal
(trimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (M4C)	m3emgacpail_cho	Universal
(trimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (M4C)	m3emgacpail_hs	Universal
Trimannosyl-glucosaminyl-acylphosphatidylinositol (H4)	m3gacpail_cho	Universal
Trimannosyl-glucosaminyl-acylphosphatidylinositol (H4)	m3gacpail_hs	Universal
M3Gacpail Prot Heparan Sulfate	m3gacpail_prot_hs	Universal
Methyl-3-hydroxyl diphosphate	m3hdp	Universal
 alpha D mannosyl 3 beta D mannosyl diacetylchitodiphosphodolichol C55H94N2O37P2	m3macchitppdol	Universal
(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol	m3mpdol	Universal
(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog	m3mpdol__L	Universal
(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog	m3mpdol_U	Universal
(3R)-3-hydroxymyristoyl-[acp]	m3yristacp	Universal
(S)-3-Hydroxytetradecanoyl-CoA	m3yristcoa	Universal
Tetramannosyl-glucosaminyl-acylphosphatidyl inositol(plasmodium,C18:0,C18:1,C16:0)	m4gacpail_pf_18_0_18_1_16_0	Universal
 alpha D Mannosyl 4 beta D mannosyl diacetylchitobiosyldiphosphodolichol C61H104N2O42P2	m4macchitppdol	Universal
(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m4masn	Universal
(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	m4mpdol	Universal
(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	m4mpdol__L	Universal
(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	m4mpdol_U	Universal
4-methylphenol	m4po	Universal
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m5masnB1	Universal
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m5masnB2	Universal
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m5masnC	Universal
(alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	m5mpdol	Universal
(alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	m5mpdol__L	Universal
(alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	m5mpdol_U	Universal
5-(methylthio)-2,3-dioxopentyl phosphate	m5t23dopp	Universal
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m6masnA	Universal
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m6masnB1	Universal
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m6masnB2	Universal
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m6masnC	Universal
(alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	m6mpdol	Universal
(alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	m6mpdol__L	Universal
(alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	m6mpdol_U	Universal
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)	m7masnA	Universal
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	m7masnB	Universal
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	m7masnC	Universal
(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	m7mpdol	Universal
(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	m7mpdol__L	Universal
(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	m7mpdol_U	Universal
(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	m8masn	Universal
(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	m8mpdol	Universal
(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	m8mpdol__L	Universal
(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	m8mpdol_U	Universal
Beta D Mannosyldiacetylchitobiosyldiphosphodolichol C37H64N2O22P2	macchitppdol	Universal
Alpha Methyl D glucoside C7H14O6	madg	Universal
1-acylglycerol (14:0)	mag140	Universal
1-monoacylglycerol (16:0)	mag160	Universal
1-acylglycerol (16:1(9Z))	mag1619Z	Universal
1-monoacylglycerol (18:0)	mag180	Universal
1-monoacyl glycerol(18:1)	mag181	Universal
1-monoacylglycerol (18:1(11Z))	mag18111Z	Universal
1-monoacylglycerol (18:1(9Z))	mag1819Z	Universal
1-acylglycerol (18:2(9Z,12Z))	mag182n6	Universal
1-acylglycerol (20:5(5Z,8Z,11Z,14Z,17Z))	mag205n3	Universal
1-acylglycerol (22:6(4Z,7Z,10Z,13Z,16Z,19Z))	mag226n3	Universal
1-Arachidonoyl Glycerol	magarachi_hs	Universal
Monoacylglycerol 2	mag_cho	Universal
Monoacylglycerol 2 (homo sapiens)	mag_hs	Universal
Mag hs 16 0[c]	mag_hs_16_0	Universal
Monoacylglycerol 2 (homo sapiens C18:0) cytosol	mag_hs_18_0	Universal
Monoacylglycerol 2(homo sapiens C18:1) cytosol	mag_hs_18_1	Universal
Mag hs 18 2[c]	mag_hs_18_2	Universal
Monoglycerol 2 (homo sapiens C20:4) cytosol	mag_hs_20_4	Universal
1-Linoleoylglycerol	maglinl_hs	Universal
Monoacylglycerol  L major  C2070H3862O400	mag_LM	Universal
1-Oleoylglycerol	magole_hs	Universal
1-Palmitoylglycerol	magpalm_hs	Universal
1-Stearoylglycerol	magste_hs	Universal
Mannosyl N acetylglucosamyl undecaprenyl diphosphate C69H114NO17P2	magund	Universal
Maleylacetate	malac	Universal
Malonyl acyl carrier protein	malacp	Universal
Malonyl-[acyl-carrier protein]	malACP	Universal
Malonyl CoA C24H33N7O19P3S	malcoa	Universal
Malonyl-CoA methyl ester	malcoame	Universal
D-Malate	mal__D	Universal
Maleate	male	Universal
L-Malate	mal__L	Universal
Maleamate	malm	Universal
Malonyl-ACP methyl ester	malmeACP	Universal
Malonate	malon	Universal
Maltose C12H22O11	malt	Universal
Alpha-maltose 1-phosphate	malt1p	Universal
Maltose 6'-phosphate	malt6p	Universal
Maltohexaose	malth	Universal
Maltoheptaose	malthp	Universal
Maltohexaose	malthx	Universal
Maltopentose	maltp	Universal
Maltopentaose	maltpt	Universal
Maltopentaosyltrehalose	maltpttre	Universal
Maltotriose C18H32O16	malttr	Universal
Maltosyltrehalose	malttre	Universal
Maltotriosyltrehalose	malttrtre	Universal
Maltotetraose	maltttr	Universal
Maltotetraosyltrehalose	maltttrtre	Universal
D-Mannose	man	Universal
D-Mannose 1-phosphate	man1p	Universal
Mannose  inositol P 2 C18H31O22P2	man2mi1p__D	Universal
D-Mannose 6-phosphate	man6p	Universal
2(alpha-D-Mannosyl-6-phosphate)-D-glycerate	man6pglyc	Universal
D-Mannonate	mana	Universal
Mannobiose (beta-1,4)	manb	Universal
2(alpha-D-Mannosyl)-D-glycerate	manglyc	Universal
Mannose 1D myo Inositol 1 phosphate C12H21O14P1	manmi1p__D	Universal
Mannan C6H10O5	mannan	Universal
Mannotriose (beta-1,4)	mantr	Universal
Mannotetraose	manttr	Universal
D Mannuronate	manur	Universal
Methyl arachidic acid	marach	Universal
Mycocerosic acid synthase	mas	Universal
Beta Methylglucoside C7H14O6	mbdg	Universal
Methyl behenic acid	mbhn	Universal
Mycobactin with malonyl group	mcbtm	Universal
Mycobactin S	mcbts	Universal
Mycobactin T	mcbtt	Universal
N-monoacetylchitobiose 6'-phosphate	mchtbs6p	Universal
Medium-chain length Polyhydroxyalkanoate (Total)	mclPHA	Universal
Medium-chain length Polyhydroxyalkanoate growing.	mclPHAg	Universal
Methylcoenzyme m	mcom	Universal
M-Cresotic acid	mcres	Universal
(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one	mdhdhf	Universal
Midazolam	mdz	Universal
Midazolam-glucuronide	mdzglc	Universal
2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	me2np6mobq	Universal
3-nonaprenyl-4-hydroxy-5-methoxybenzoate	me3dhnpdh	Universal
Methylcorrinoid iron sulfur protein	mecfsp	Universal
Monoethylglycinexylidide	meglyxyl	Universal
Melanin c	melanin	Universal
Melatn c	melatn	Universal
Melibiose C12H22O11	melib	Universal
Melibiitol C12H24O11	melt	Universal
({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol (M4B)	mem2emgacpail_cho	Universal
({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol (M4B)	mem2emgacpail_hs	Universal
({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol-Protein (M4B)	mem2emgacpail_prot_cho	Universal
({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol-Protein (M4B)	mem2emgacpail_prot_hs	Universal
Mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol (M4A)	m_em_3gacpail	Universal
Mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol (M4A))	m_em_3gacpail_cho	Universal
M LPAREN em RPAREN 3gacpail hs r	m_em_3gacpail_hs	Universal
Mannosyl,phosphoethanolaminyl,trimannosyl-glucosaminyl-acylphosphatidyl inositol(plasmodium,C18:0,C18:1,C16:0)	mem3gacpail_pf_18_0_18_1_16_0	Universal
Mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol-Protein (M4A)	m_em_3gacpail_prot_cho	Universal
M LPAREN em RPAREN 3gacpail prot hs r	m_em_3gacpail_prot_hs	Universal
(mannosyl),(phosphoethanolaminyl)-mannosyl-glucosylaminyl-acylphosphatidylinositol (B)	memgacpail_cho	Universal
(mannosyl),(phosphoethanolaminyl)-mannosyl-glucosylaminyl-acylphosphatidylinositol (B)	memgacpail_hs	Universal
24-Methylenecycloartanol	menecyart	Universal
Methenyl-tetrahydrosarcinapterin	menylh4spt	Universal
Methanol	meoh	Universal
Metanephrine	mepi	Universal
Methylphosphonic acid	mepn	Universal
Acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen	meracmp	Universal
